2 12.3624
3 13.5207
5 15.1357
8 16.7916
1.5609e+231 1.24117e+052
1.40787e+231 1.2132e+052
1.56095e+231 1.24118e+052
1.41812e+231 1.21515e+052
1.41819e+231 1.21516e+052
1.55367e+231 1.2399e+052
